94706874097682	0
94706874097889	0
94706874097954	0
94706874097995	1
94706874098009	1
94706874098168	0
94706874098234	0
94706874098268	1
94706874098334	0
94706874098405	1
94706874098436	1
139763604548153	0
139763604548197	1
139763604548213	1
139763604548273	0
139763604548309	1
139763604548357	0
139763604548365	1
139763604548420	1
139763604548531	1
139763604548558	1
139763604548569	1
139763604548579	1
139763604548612	1
139763604548625	1
139763604548634	1
139763604548640	1
139763604548665	0
139763604548713	1
139763604548717	1
139763604548735	0
139763604548765	0
139763604548915	1
139763604549007	1
139763604549046	0
139763604549075	0
139763604549087	0
139763604549112	1
139763604549116	1
139763604549124	0
139763604549130	0
139763604549172	1
139763604549187	0
139763604549281	1
139763604549295	1
139763604549445	0
139763604549535	0
139763604549621	0
139763604549641	1
139763604549664	1
139763604549673	1
139763604549711	1
139763604549719	1
139763604549741	1
139763604675651	0
139763604675690	1
139763604690941	0
139763604690975	1
139763604690991	1
139763604691033	1
139763604691050	1
139763604691059	0
139763604691090	1
139763604691118	1
139763604691124	1
139763604691321	0
139763604691341	1
139763604691369	1
139763604691384	1
139763604691403	1
139763604691433	1
139763604691899	1
139763604691920	1
139763604691977	1
139763604691996	0
139763604692518	1
139763604692544	1
139763604692570	1
139763604692629	1
139763604692838	1
139763604692874	1
139763604692900	1
139763604693062	1
139763604693078	1
139763604693108	0
139763604693148	1
139763604693153	1
139763604693173	1
139763604693704	0
139763604699986	1
139763604699995	1
139763604700004	1
139763604700030	0
139763604700053	1
139763604700062	1
139763604700079	1
139763604700088	1
139763604700096	0
139763604700105	1
139763604700135	1
139763604700144	1
139763604700192	0
139763604700226	1
139763604700230	0
139763604700239	0
139763604700274	1
139763604700279	0
139763604700307	1
139763604700321	1
139763604700329	0
139763604700419	0
139763604700581	1
139763604776494	0
139763604776669	1
139763604802793	0
139763604802941	1
139763604807945	0
139763604808096	1
139763604810444	1
139763604810466	1
139763604810480	1
139763604810545	1
139763604810577	1
139763604810600	1
139763604810612	1
139763604810667	1
139763604810814	1
139763604810834	0
139763604810957	1
139763604810977	0
139763604811267	0
139763604811515	1
139763604811540	1
139763604811550	0
139763604811632	0
139763604811672	0
139763604811677	0
139763604811764	1
139763604811807	1
139763604811969	1
139763604811988	1
139763604812008	1
139763604812025	0
139763604812072	0
139763604812086	1
139763604812100	1
139763604812119	1
139763604812178	0
139763604812313	1
139763604812331	1
139763604812467	0
139763604814155	0
139763604814191	1
139763604814205	1
139763604814239	0
139763604814341	0
139763604814569	0
139763604814591	1
139763604814606	1
139763604814679	0
139763604814695	1
139763604814711	1
139763604814746	1
139763604814760	1
139763604814792	1
139763604814801	0
139763604814854	1
139763604814870	1
139763604814886	1
139763604814896	0
139763604814940	1
139763604814989	1
139763604815021	1
139763604815044	1
139763604815055	1
139763604815063	0
139763604815207	1
139763604815221	0
139763604815979	0
139763604819093	0
139763604826099	0
139763604829002	1
139763604829687	1
139763604829703	0
139763604887774	0
139763604887798	1
139763604887807	1
139763604887819	1
139763604887885	0
139763604887942	1
139763604887973	1
139763604887986	1
139763604888005	1
139763604888028	1
139763604888042	1
139763604888056	1
139763604888148	1
139763604888355	0
139763604888462	1
139763604888481	0
139763604888495	0
139763604888555	1
139763604888598	1
139763604888646	1
139763604888658	1
139763604888714	1
139763604889503	1
139763604889560	1
139763604889591	1
139763604889625	1
139763604889651	1
139763604889663	1
139763604890975	0
139763604891072	1
139763604891082	0
139763604891151	1
139763604891161	0
139763604891225	0
139763604891305	0
139763604891333	0
139763604891422	1
139763604891431	0
139763604891534	1
139763604891543	1
139763604891574	1
139763604891623	1
139763604891656	1
139763604892007	0
139763604892040	1
139763604894296	1
139763604894319	0
139763604894370	1
139763604894839	1
139763604894847	0
139763604896290	0
139763604898029	1
139763604898038	1
139763604933834	1
139763604933873	1
139763604933893	1
139763604933909	0
139763604933930	1
139763604933946	1
139763604933987	1
139763604934077	1
139763604984840	0
139763604984904	1
139763604984939	1
139763604984959	0
139763604985019	0
139763604985200	1
139763604987556	1
139763604987584	1
139763604987595	0
139763604987612	0
139763604987653	0
139763604989407	1
139763604989464	1
139763604989492	0
139763604989501	0
139763604989551	1
139763604989598	0
139763604989652	1
139763604989672	1
139763604989693	1
139763604989709	1
139763604989717	1
139763604989759	1
139763604989768	1
139763604994265	0
139763604994331	1
139763604994348	0
139763604994414	1
139763604994446	1
139763604994451	1
139763604994485	0
139763604994550	0
139763604994648	1
139763604994673	1
139763604994687	1
139763604994698	0
139763604994737	1
139763604994764	1
139763604994785	1
139763604994858	0
139763604994872	1
139763604994891	1
139763604994911	1
139763604995004	1
139763604995026	1
139763604995043	0
139763604995222	1
139763604995263	0
139763604995291	0
139763604995519	1
139763604995534	1
139763604995539	1
139763604995552	0
139763604995562	1
139763604995583	1
139763604995592	1
139763604995597	1
139763604995619	0
139763604995632	1
139763604995645	1
139763604995711	1
139763604995722	1
139763604995735	1
139763604998469	0
139763604998531	1
139763604998545	0
139763604999285	0
139763604999307	1
139763604999324	1
139763604999333	1
139763604999344	0
139763604999395	1
139763604999431	0
139763604999531	0
139763604999793	0
139763604999865	0
139763604999883	0
139763604999928	1
139763604999939	0
139763605000110	1
139763605000121	1
139763605000167	1
139763605000239	0
139763605000261	1
139763605000279	1
139763605000299	0
139763605001544	1
139763605001560	1
139763605001577	0
139763605001686	1
139763605001690	1
139763605002565	1
139763605002571	0
139763605002896	0
139763605002954	1
139763605002966	1
139763605003019	1
139763605003089	1
139763605003120	0
139763605003202	0
139763605003213	0
139763605003285	1
139763605003299	1
139763605003329	1
139763605003352	1
139763605003371	0
139763605003416	1
139763605003718	0
139763605003776	1
139763605003788	1
139763605003838	1
139763605003898	0
139763605003910	1
139763605003921	1
139763605003933	1
139763605003943	1
139763605003959	1
139763605003975	0
139763605004007	1
139763605004014	0
139763605004036	1
139763605004061	0
139763605004080	1
139763605004096	1
139763605004111	1
139763605004135	1
139763605004169	1
139763605004192	1
139763605004208	0
139763605004253	1
139763605010754	1
139763605010782	0
139763605010981	1
139763605021263	1
139763605021279	1
139763605021347	1
139763605021352	0
139763605021392	1
139763605021408	0
139763605021536	1
139763605021556	1
139763605022074	1
139763605022089	1
139763605022134	1
139763605022153	1
139763605022184	0
139763605022202	0
139763605022681	0
139763605022775	1
139763605022784	0
139763605022822	0
139763605022876	1
139763605022894	1
139763605022909	1
139763605023395	1
139763605023432	0
139763605023492	0
139763605023706	1
139763605023726	1
139763605023738	1
139763605023872	0
139763605023909	0
139763605024492	1
139763605024542	0
139763605025391	1
139763605025416	0
139763605025474	0
139763605025910	1
139763605025923	1
139763605025935	0
139763605025948	1
139763605025957	0
139763605025992	1
139763605026005	0
139763605026021	0
139763605026680	0
139763605026761	1
139763605026775	0
139763605027199	1
139763605027215	1
139763605027249	1
139763605027265	1
139763605027278	1
139763605029031	0
139763605029107	1
139763605029395	0
139763605029423	1
139763605029464	1
139763605029479	1
139763605031777	1
139763605031794	1
139763605031803	1
139763605031819	0
139763605031840	0
139763605031869	1
139763605031896	1
139763605031908	1
139763605031912	0
139763605031987	1
139763605032005	1
139763605032019	1
139763605032042	0
139763605033256	1
139763605033265	1
139763605033281	0
139763605033298	1
139763605033311	0
139763605033327	1
139763605033354	1
139763605033366	1
139763605033370	0
139763605033498	0
139763605053696	0
139763605053792	0
139763605053872	0
139763605054000	0
139763605055344	0
139763605055456	0
139763605058659	0
139763605058710	1
139763605058726	1
139763605058763	1
139763605058786	1
139763605058791	1
139763605058955	1
139763605058978	1
139763605058995	1
139763605059115	1
139763605059138	1
139763605059143	1
139763605059408	0
139763605059504	0
139763605059577	0
139763605059657	0
139763605059737	0
139763605059817	0
139763605059995	1
139763605060018	1
139763605060023	1
139763605172850	1
139763605172903	1
139763605172945	0
139763605172959	1
139763605172966	0
139763605172975	0
139763605173038	1
139763605173040	0
139763605173045	1
139763605173064	0
139763605173127	1
139763605173164	1
139763605173172	1
139763605173181	1
139763605173203	1
139763605173220	1
139763605173238	1
139763605173243	0
139763605173248	0
139763605173253	0
139763605173263	0
139763605173278	0
139763605173420	1
139763605173426	0
139763605173435	0
139763605173623	1
139763605173628	0
139763605173709	1
139763605173784	1
139763605173826	1
139763605173864	0
139763605173982	1
139763605175667	0
139763605175718	1
139763605175734	1
139763605175827	1
139763605180336	0
139763605505344	1
139763605505359	1
139763605508094	1
139763605508104	1
139763605508254	1
139763605508269	1
139763605508417	0
139763605533377	1
139763605533392	1
139763605533481	1
139763605533491	1
139763605533496	0
139763605533498	1
139763605533511	0
139763605533561	1
139763605533603	1
139763605577655	1
139763605577672	1
139763605840835	1
139763605840865	1
139763605840916	1
139763605840930	1
139763605840966	0
139763605840980	1
139763605841020	1
139763605841035	0
139763605841040	1
139763605841053	0
139763605841080	0
139763605841109	1
139763605841115	1
139763605841131	1
139763605841144	0
139763605841152	0
139763605841431	0
139763606008378	1
139763606008404	0
139763606008873	0
139763606008997	0
139763606009026	0
139763606009268	1
139763606021627	0
139763606021705	0
139763606021710	1
139763606021715	1
139763606021720	0
139763954215943	1
139763954216001	1
139763954216017	1
139763954216038	0
139763954216069	0
139763954216074	1
139763954216096	1
139763954216130	0
139763954216197	1
139763954216398	0
139763954216513	1
139763954216578	1
139763954216605	0
139763954216611	0
139763954216628	0
139763954216633	1
139763954216649	1
139763954216665	1
139763954216681	1
139763954216697	1
139763954216713	1
139763954216729	1
139763954216745	1
139763954216761	1
139763954216777	1
139763954216784	1
139763954216800	1
139763954216814	1
139763954216830	0
139763954216856	0
139763954216880	1
139763954216894	1
139763954216903	0
139763954217046	1
139763954217084	0
139763954217114	0
139763954217139	1
139763954217180	1
139763954217197	1
139763954217251	1
139763954217266	1
139763954217289	1
139763954217299	1
139763954217315	0
139763954217332	0
139763954217345	0
139763954217383	1
139763954217390	1
139763954217415	1
139763954217432	1
139763954217442	1
139763954217448	1
139763954217457	0
139763954217498	1
139763954218666	0
139763954218741	1
