94409091878930	1
94409091881810	1
94409091881870	0
94409091881891	1
94409091881947	1
94409091882006	0
94409091882010	0
94409091882019	1
94409091882322	1
94409091882450	0
94409091882476	0
94409091882530	0
94409091882945	0
94409091882950	1
94409091886090	0
94409091886120	1
94409091886142	0
94409091886147	0
94409091886163	0
94409091886168	1
94409091886192	0
94409091886202	0
94409091887912	1
94409091895090	0
94409091895169	0
94409091895178	0
94409091895188	0
94409091898755	1
94409091898769	1
94409091898779	0
94409091898783	0
94409091898809	1
94409091898813	1
94409091898841	1
94409091898946	0
94409091902671	1
94409091908544	0
94409091908555	1
94409091908619	0
94409091908628	0
94409091908639	0
94409091908662	1
94409091908691	0
94409091908706	1
94409091908720	0
94409091908756	0
94409091908774	0
94409091908900	1
94409091909077	0
94409091909299	0
94409091909304	1
94409091909331	0
94409091909355	0
94409091909365	0
94409091909495	1
94409091909827	1
94409091914026	1
94409091918352	0
94409091918365	1
94409091919184	0
94409091919280	0
94409091919340	0
94409091919365	0
94409091919386	0
94409091919440	0
94409091919450	0
94409091919721	0
94409091919753	0
94409091919794	0
94409091919804	0
94409091919847	0
94409091919895	0
94409091919904	1
94409091919981	0
94409091920028	0
94409091920038	1
94409091920129	0
94409091920162	0
94409091923349	0
94409091923361	0
94409091923366	0
94409091923400	0
94409091923404	0
94409091923420	0
94409091923496	0
94409091923891	1
94409091923918	1
94409091923920	0
94409091923929	0
94409091924308	0
94409091924349	0
94409091924372	0
94409091924381	1
94409091925205	0
94409091925258	0
94409091925299	0
94409091925312	1
94409091925325	0
94409091925347	0
94409091925359	0
94409091925368	1
94409091925442	1
94409091925511	1
94409091925575	0
94409091927702	0
94409091927727	1
94409091927739	0
94409091927747	0
94409091927761	0
94409091927775	0
94409091928003	0
94409091928066	0
94409091928105	0
94409091928128	0
94409091928133	1
94409091928141	0
94409091928203	1
94409091928253	1
94409091928277	0
94409091928403	0
94409091928576	0
94409091928588	0
94409091928598	1
94409091928612	0
94409091928620	0
94409091928633	0
94409091928659	1
94409091928715	1
94409091928724	1
94409091928827	1
94409091928897	1
94409091928917	0
94409091928929	0
94409091928937	0
94409091929192	0
94409091929201	1
94409091929226	0
94409091929251	1
94409091929309	1
94409091929346	1
94409091929451	1
94409091929549	0
94409091929554	1
94409091929565	0
94409091929749	0
94409091929802	0
94409091929822	0
94409091929838	0
94409091929964	1
94409091930085	0
94409091930122	0
94409091930146	1
94409091930178	1
94409091930199	1
94409091930230	1
94409091930261	0
94409091930277	1
94409091930392	0
94409091930441	1
94409091930541	0
94409091930552	1
94409091930622	0
94409091930631	0
94409091930651	0
94409091930656	1
94409091930775	1
94409091930918	1
94409091930932	1
